word0	score	success	speed
alias	0.3750389044506692	0.8901338313103019	4.048863990040461
clear	0.3750389044506692	0.9200124494242141	4.0625583566760035
clare	0.3750389044506691	0.9215686274509803	4.070339246809835
anise	0.374354186118892	0.9106753812636166	4.037970743853097
siena	0.374354186118892	0.91005291005291	4.023031434796141
elder	0.37410519763460937	0.8845315904139434	4.066915655150949
errol	0.3732337379396203	0.8888888888888888	4.048552754435107
allan	0.373109243697479	0.8596327419856832	4.048863990040461
sheer	0.3728602552131964	0.8745720510426392	4.003734827264239
ether	0.3723622782446312	0.8770619358854653	4.0473078120136945
there	0.3723622782446312	0.8982259570494865	4.0964830376595085
three	0.37236227824463114	0.8966697790227202	4.076875194522254
assai	0.37223778400248986	0.848428260192966	4.045440398381575
scare	0.37223778400248986	0.9181450357920946	4.06598194833489
elect	0.37186430127606596	0.9088079676314971	4.141300964830377
carte	0.3717398070339247	0.9097416744475568	4.034547152194211
cater	0.3717398070339247	0.9094304388422035	4.041394335511982
crate	0.3717398070339247	0.9091192032368502	4.025210084033613
caret	0.3717398070339246	0.9187675070028011	4.058201058201059
trace	0.3717398070339246	0.9137877373171491	4.026455026455026
seder	0.3713040771864301	0.8976034858387799	4.108932461873638
ohare	0.37111733582321815	0.9022720199190788	3.9831932773109244
elmer	0.3710550887021475	0.8854652972300031	4.063803299097417
merle	0.3710550887021475	0.907563025210084	4.15406162464986
leper	0.37099284158107687	0.8954248366013072	4.109243697478991
perle	0.37099284158107687	0.9088079676314971	4.131341425459072
repel	0.37099284158107687	0.8920012449424214	4.117647058823529
deter	0.3708061002178649	0.8907563025210085	4.068160597572362
array	0.37074385309679425	0.8605664488017429	4.080610021786493
eider	0.370432617491441	0.8764394646747588	4.059757236227824
nasal	0.37030812324929974	0.8923124805477747	4.097416744475568
natal	0.36981014628073455	0.8951136009959539	4.140056022408964
adore	0.3695611577964519	0.9091192032368502	4.046374105197635
liana	0.3694366635543106	0.9041394335511983	4.090569561157796
elute	0.3692499221910986	0.898848428260193	4.130718954248366
anent	0.3691254279489573	0.8991596638655462	4.077186430127607
annie	0.36875194522253346	0.873015873015873	3.9953314659197012
inane	0.36875194522253346	0.8702147525676938	3.9881730469965766
rebel	0.3683162153750389	0.8835978835978836	4.079987550575786
barre	0.3681917211328976	0.8842203548085901	4.105197634609399
berra	0.3681917211328976	0.880485527544351	4.079365079365079
spree	0.36819172113289755	0.8898225957049486	4.079987550575786
ayers	0.3680672268907563	0.902583255524432	4.015250544662309
meter	0.36775599128540304	0.8923124805477747	4.111422346716465
peter	0.3676937441643324	0.8920012449424214	4.1120448179271705
medea	0.36738250855897914	0.8823529411764706	4.07563025210084
meier	0.36738250855897914	0.8783068783068783	4.06504824151883
carla	0.36732026143790847	0.8898225957049486	4.0588235294117645
clara	0.36732026143790847	0.8997821350762527	4.1531279178338005
santa	0.36700902583255524	0.9081854964207905	4.150015561780267
satan	0.36700902583255524	0.9066293183940243	4.136943666355431
refer	0.36663554310613133	0.8328664799253035	3.958916900093371
carne	0.3666355431061313	0.9181450357920946	4.064737005913477
crane	0.3666355431061313	0.9193899782135077	4.030189853719265
beebe	0.36657329598506067	0.8160597572362278	4.0059134765017115
elope	0.36657329598506067	0.8935574229691877	4.147525676937442
opera	0.3664488017429194	0.8985371926548397	4.0021786492374725
adler	0.3663865546218487	0.9069405539993776	4.014005602240896
alder	0.3663865546218487	0.91005291005291	4.030501089324619
radar	0.36626206037970743	0.8624338624338624	4.0525988173047
anita	0.36613756613756615	0.901338313103019	4.11484593837535
asher	0.36514161220043573	0.8854652972300031	3.9785247432306257
share	0.36514161220043573	0.907563025210084	4.030189853719265
shear	0.36514161220043573	0.9053843759726112	3.9856831621537503
beret	0.3650171179582944	0.896358543417367	4.110177404295051
ethel	0.3647681294740118	0.8892001244942421	4.079676314970433
lethe	0.36476812947401177	0.8932461873638344	4.081232492997199
annal	0.3647058823529412	0.8518518518518519	4.032368502956738
aural	0.36470588235294116	0.8842203548085901	4.038593215063803
laura	0.36470588235294116	0.8801742919389978	4.10146280734516
serge	0.36470588235294116	0.8969810146280734	4.1192032368502955
earth	0.36464363523187054	0.9165888577653284	4.069716775599129
hater	0.36464363523187054	0.9131652661064426	4.067538126361656
heart	0.3646436352318705	0.9144102085278556	4.038904450669157
scale	0.3646436352318705	0.9209461562402739	4.061624649859944
ahead	0.3642701525054466	0.8848428260192966	4.048241518829754
egret	0.364207905384376	0.8966697790227202	4.120759414877062
greet	0.364207905384376	0.892623716153128	4.136632430750078
cleat	0.36414565826330536	0.9330843448490508	4.07563025210084
eclat	0.36414565826330536	0.9293495175848117	4.049175225645814
scene	0.36395891690009335	0.9134765017117958	4.177715530656707
alice	0.3637721755368814	0.9150326797385621	4.03734827264239
celia	0.3637721755368814	0.9109866168689698	4.029878618113912
leeds	0.36370992841581073	0.8979147214441332	4.101151571739807
realm	0.36333644568938683	0.9181450357920946	4.067226890756302
pearl	0.3632741985683162	0.9147214441332089	4.028322440087146
alley	0.36327419856831616	0.8677248677248677	3.9990662931839402
dater	0.36308745720510427	0.9150326797385621	4.066915655150949
niece	0.3630874572051042	0.902583255524432	4.133208839091192
trade	0.3630874572051042	0.9212573918456272	4.066915655150949
tread	0.3630874572051042	0.9212573918456272	4.066604419545596
alcoa	0.36290071584189226	0.8895113600995954	4.098661686896981
elide	0.36283846872082165	0.8966697790227202	4.105820105820106
preen	0.36258948023653903	0.8938686585745409	4.084656084656085
yearn	0.3624649859943978	0.9022720199190788	3.986305633364457
hesse	0.36246498599439775	0.8406473700591348	3.9682539682539684
canoe	0.36221599751011513	0.9156551509492686	4.070650482415188
ocean	0.36221599751011513	0.9066293183940243	4.031746031746032
sheet	0.36196700902583256	0.8979147214441332	4.10333022097728
these	0.36196700902583256	0.903828197945845	4.096171802054155
loire	0.3619670090258325	0.9178338001867413	4.042016806722689
rever	0.36159352629940866	0.8247743541861189	3.950513538748833
teeth	0.3614690320572674	0.8671023965141612	4.110177404295051
caste	0.36134453781512604	0.9377528789293496	4.142857142857143
obese	0.3610955493308434	0.8966697790227202	4.159041394335512
belle	0.3607220666044195	0.8636788048552755	4.109554933084345
oshea	0.3607220666044195	0.8885776532835357	4.004979769685652
blare	0.36059757236227824	0.9119203236850296	4.062869592281357
sleep	0.3605975723622782	0.9044506691565515	4.1117335823218175
maser	0.3605353252412076	0.9094304388422035	4.050108932461874
smear	0.36053532524120757	0.9140989729225023	4.053843759726113
parse	0.36047307812013696	0.9060068471833178	4.002801120448179
spare	0.36047307812013696	0.9128540305010894	4.061002178649238
spear	0.36047307812013696	0.902583255524432	4.000622471210707
steed	0.3604108309990663	0.9109866168689698	4.15499533146592
tahoe	0.36022408963585434	0.9088079676314971	4.032368502956738
mater	0.3600373482726424	0.9150326797385621	4.072829131652661
pater	0.3599751011515718	0.9162776221599751	4.07469654528478
taper	0.3599751011515718	0.9184562713974479	4.090569561157796
berne	0.35991285403050105	0.8832866479925303	4.081854964207905
alger	0.35978835978835977	0.9022720199190788	4.028633675692499
emile	0.35978835978835977	0.8944911297852475	4.1195144724556485
glare	0.35978835978835977	0.9156551509492686	4.079987550575786
lager	0.35978835978835977	0.903828197945845	4.035480859010271
large	0.35978835978835977	0.9190787426081544	4.094615624027389
regal	0.35978835978835977	0.9084967320261438	4.042950513538749
calla	0.35972611266728916	0.8571428571428571	4.0588235294117645
maier	0.3596638655462185	0.9044506691565515	4.066915655150949
helen	0.35966386554621843	0.8895113600995954	4.062247121070651
marie	0.35966386554621843	0.9103641456582633	4.064737005913477
store	0.3595393713040772	0.927170868347339	4.089324618736383
osier	0.3591658885776533	0.903828197945845	4.052910052910053
genre	0.3591036414565826	0.898848428260193	4.1154684095860565
green	0.3591036414565826	0.8876439464674759	4.13881107998755
clean	0.35904139433551197	0.9206349206349206	4.057267351384999
lance	0.35904139433551197	0.9225023342670402	4.058201058201059
otter	0.35904139433551197	0.8739495798319328	4.056644880174292
aroma	0.35879240585122935	0.8770619358854653	4.039526921879863
della	0.35879240585122935	0.8820417055711174	4.008092125739185
ladle	0.35879240585122935	0.8820417055711174	4.042950513538749
saute	0.35873015873015873	0.9212573918456272	4.065359477124183
loose	0.35841892312480544	0.8829754123871771	4.061935885465298
eucre	0.35835667600373483	0.8876439464674759	4.075319016495487
andre	0.35798319327731093	0.9187675070028011	4.0625583566760035
arden	0.3579831932773109	0.91005291005291	4.0398381574852165
essay	0.35767195767195764	0.865546218487395	4.040149393090569
leash	0.35754746342981636	0.9140989729225023	4.03734827264239
shale	0.35754746342981636	0.9150326797385621	4.0510426392779335
betel	0.3574229691876751	0.8920012449424214	4.109866168689698
sarah	0.3574229691876751	0.8873327108621226	4.034858387799564
bater	0.3572984749455338	0.9225023342670402	4.103641456582633
steep	0.3572984749455338	0.9028944911297853	4.118892001244943
peste	0.35729847494553374	0.9044506691565515	4.142857142857143
loren	0.35723622782446307	0.911297852474323	4.009959539371304
pewee	0.35723622782446307	0.8615001556178027	4.1649548708372235
yates	0.35717398070339246	0.9178338001867413	4.084344849050732
yeast	0.35717398070339246	0.9116090880796763	4.069405539993776
yeats	0.35717398070339246	0.9147214441332089	4.056644880174292
belie	0.3570494864612511	0.8860877684407096	4.11484593837535
lathe	0.3570494864612511	0.9147214441332089	4.028633675692499
arhat	0.3569249922191099	0.9078742608154373	4.132897603485839
scala	0.35692499221910984	0.9081854964207905	4.110488639900405
sheen	0.35686274509803917	0.8932461873638344	4.08994708994709
grate	0.3564892623716153	0.9081854964207905	4.040149393090569
great	0.35648926237161527	0.9116090880796763	4.032990974167444
greta	0.35648926237161527	0.9116090880796763	4.05166511048864
starr	0.35624027388733276	0.9134765017117958	4.133208839091192
adage	0.35611577964519137	0.8920012449424214	4.110799875505758
aesop	0.35605353252412075	0.8985371926548397	4.029567382508559
heine	0.3559912854030501	0.8839091192032369	4.086834733893557
korea	0.3559912854030501	0.8851540616246498	3.979147214441332
aloha	0.35580454403983813	0.8832866479925303	4.056956115779645
lapel	0.35568004979769685	0.8736383442265795	4.059757236227824
alarm	0.3556178026766262	0.8941798941798942	4.086523498288204
lamar	0.3556178026766262	0.8736383442265795	4.012760659819484
mateo	0.3556178026766262	0.9128540305010894	4.091503267973856
allay	0.3555555555555555	0.8443821973233738	4.017429193899782
dealt	0.3554933084344849	0.9253034547152195	4.035480859010271
delta	0.3554933084344849	0.9153439153439153	4.016184251478369
caine	0.3553688141923436	0.905073140367258	4.01151571739807
dense	0.3553065670712729	0.8944911297852475	4.100840336134453
ideal	0.355119825708061	0.9088079676314971	4.023342670401494
solar	0.355119825708061	0.9035169623404917	4.006224712107065
delia	0.35511982570806094	0.9072517896047307	3.9931528166822283
adair	0.35499533146591966	0.902583255524432	4.137566137566138
beset	0.35462184873949576	0.8826641767818239	4.063803299097417
norse	0.35443510737628386	0.9097416744475568	4.018362900715842
senor	0.35443510737628386	0.9106753812636166	4.004046062869592
snore	0.35443510737628386	0.9169000933706816	4.0469965764083415
rosen	0.3544351073762838	0.8985371926548397	3.987861811391223
loeil	0.35437286025521314	0.8745720510426392	4.042639277933396
haste	0.3542483660130719	0.9221910986616869	4.063492063492063
bette	0.3541238717709306	0.8506069094304388	4.077186430127607
elver	0.3539993775287893	0.8661686896981015	4.032368502956738
lever	0.3539993775287893	0.8748832866479925	4.045440398381575
revel	0.3539993775287893	0.870525988173047	4.040771864301276
tenor	0.3539371304077187	0.9137877373171491	4.016495487083723
notre	0.3539371304077186	0.9144102085278556	4.018985371926548
cheer	0.35387488328664796	0.8733271086212263	4.042639277933396
theta	0.35375038904450673	0.9019607843137255	4.114534702769997
anode	0.3535636476812947	0.9119203236850296	4.057578586990352
tress	0.3535636476812947	0.8817304699657641	4.0510426392779335
siege	0.35343915343915344	0.9047619047619048	4.113289760348584
isaac	0.3532524120759415	0.903828197945845	4.161842514783691
bella	0.35300342359165887	0.8845315904139434	4.061313414254591
label	0.35300342359165887	0.8779956427015251	4.060068471833178
salem	0.3529411764705882	0.9140989729225023	4.028322440087146
selma	0.3529411764705882	0.9125427948957361	4.0432617491441025
lapse	0.3528789293495176	0.9287270463741052	4.095238095238095
sepal	0.3528789293495176	0.9156551509492686	4.046062869592282
stead	0.35269218798630564	0.9234360410831	4.079365079365079
allah	0.35262994086523497	0.848428260192966	4.003734827264239
loess	0.352443199502023	0.8798630563336446	4.050420168067227
metal	0.352443199502023	0.9274821039526921	4.0890133831310305
petal	0.3523809523809524	0.9246809835045129	4.0547774665421725
plate	0.3523809523809524	0.9221910986616869	4.025210084033613
leapt	0.35238095238095235	0.9312169312169312	4.073140367258015
pleat	0.35238095238095235	0.9315281668222845	4.049486461251167
aides	0.35231870525988174	0.9041394335511983	4.019607843137255
aside	0.35231870525988174	0.905073140367258	4.031434796140679
sadie	0.35231870525988174	0.9097416744475568	4.0208527855586675
creed	0.3523187052598817	0.8817304699657641	4.079987550575786
apart	0.3522564581388111	0.9178338001867413	4.169934640522876
yalta	0.35225645813881107	0.8938686585745409	4.1291627762216
abner	0.35219421101774046	0.9069405539993776	4.089324618736383
detat	0.3521942110177404	0.8997821350762527	4.103641456582633
legal	0.3521942110177404	0.879240585122938	4.057889822595705
trite	0.3521942110177404	0.8892001244942421	4.071272953625895
stole	0.35194522253345784	0.9156551509492686	4.018674136321195
maria	0.3519452225334578	0.8873327108621226	4.075941487706194
heave	0.35188297541238717	0.8745720510426392	4.038593215063803
astor	0.35182072829131655	0.9147214441332089	4.061002178649238
roast	0.3518207282913165	0.9212573918456272	4.022408963585434
engel	0.35150949268596327	0.8839091192032369	4.074385309679427
engle	0.35150949268596327	0.9091192032368502	4.163087457205104
crore	0.3514472455648926	0.8801742919389978	4.068471833177716
lotte	0.3514472455648926	0.898848428260193	4.090569561157796
anger	0.351384998443822	0.9019607843137255	4.040771864301276
range	0.351384998443822	0.9221910986616869	4.11297852474323
canal	0.3513227513227513	0.8901338313103019	4.1042639277933395
flare	0.3513227513227513	0.9047619047619048	4.038593215063803
serve	0.35119825708061003	0.8795518207282913	4.061313414254591
sever	0.35119825708061003	0.8699035169623405	4.028944911297852
verse	0.35119825708061003	0.8674136321195145	4.0432617491441025
alamo	0.35119825708061	0.8938686585745409	4.084344849050732
eliot	0.3510737628384687	0.9131652661064426	4.028633675692499
ratio	0.3509492685963274	0.9134765017117958	4.041394335511982
alden	0.3503890445066915	0.9125427948957361	4.039526921879863
laden	0.3503890445066915	0.9081854964207905	4.035480859010271
evade	0.3503267973856209	0.8727046374105197	4.077808901338313
basel	0.3502023031434796	0.9060068471833178	4.045129162776222
sable	0.3502023031434796	0.9178338001867413	4.071584189231248
sleek	0.35014005602240894	0.8938686585745409	4.086212262682851
passe	0.3500778089013383	0.8845315904139434	4.071272953625895
sabra	0.35007780890133827	0.903828197945845	4.099906629318394
akers	0.35001556178026766	0.9016495487083722	4.078742608154373
noose	0.35001556178026766	0.8848428260192966	4.083722377840025
assay	0.349953314659197	0.8499844382197324	4.070339246809835
bleat	0.3497043261749144	0.9178338001867413	4.05353252412076
table	0.3497043261749144	0.9231248054777467	4.06598194833489
steam	0.34964207905384376	0.9293495175848117	4.121070650482415
paste	0.34957983193277314	0.930905695611578	4.088079676314971
spate	0.34957983193277314	0.9212573918456272	4.0432617491441025
rabat	0.3495798319327731	0.9091192032368502	4.132275132275132
septa	0.3495798319327731	0.9181450357920946	4.019607843137255
creep	0.3492063492063492	0.8783068783068783	4.068783068783069
crepe	0.3492063492063492	0.8951136009959539	4.120448179271708
lycee	0.3492063492063492	0.9053843759726112	4.140367258014317
sepia	0.3492063492063492	0.9140989729225023	4.0588235294117645
ashen	0.3491441020852786	0.9081854964207905	4.0662931839402425
matte	0.3491441020852786	0.8904450669156552	4.090569561157796
carey	0.34908185496420785	0.905073140367258	4.062247121070651
grata	0.34877061935885467	0.9004046062869592	4.131341425459072
neath	0.3486461251167134	0.9290382819794585	4.084344849050732
ethan	0.34864612511671333	0.9240585122938064	4.096171802054155
agile	0.34852163087457205	0.9097416744475568	4.068783068783069
lisle	0.34839713663243077	0.900093370681606	4.098350451291628
ellis	0.3483971366324307	0.905073140367258	4.090569561157796
samoa	0.3483971366324307	0.8976034858387799	4.114534702769997
salad	0.34827264239028943	0.9028944911297853	4.111422346716465
fleet	0.3481481481481481	0.8867102396514162	4.084656084656085
reedy	0.3481481481481481	0.8826641767818239	4.073140367258015
llama	0.3480236539060068	0.8751945222533458	4.163398692810458
stern	0.34796140678493626	0.9256146903205726	4.039526921879863
ernst	0.34796140678493614	0.9203236850295674	4.050108932461874
genie	0.34783691254279486	0.8895113600995954	4.09181450357921
trial	0.34777466542172425	0.9109866168689698	3.990974167444756
trail	0.3477746654217242	0.9178338001867413	4.01151571739807
afire	0.3476501711795829	0.8901338313103019	4.013694366635543
andes	0.3475879240585123	0.9122315592903828	4.048863990040461
rinse	0.3475879240585123	0.9153439153439153	4.0398381574852165
risen	0.34758792405851224	0.900093370681606	4.0021786492374725
sedan	0.34758792405851224	0.9240585122938064	4.06598194833489
siren	0.34758792405851224	0.903828197945845	3.9757236227824464
nepal	0.34727668845315907	0.9156551509492686	4.070339246809835
panel	0.34727668845315907	0.9072517896047307	4.049797696856521
penal	0.34727668845315907	0.9140989729225023	4.034547152194211
plane	0.34727668845315907	0.9246809835045129	4.045129162776222
raman	0.34721444133208834	0.8895113600995954	4.076875194522254
inert	0.3470899470899471	0.9144102085278556	4.02769996887644
inter	0.3470899470899471	0.9134765017117958	4.063803299097417
dante	0.34708994708994706	0.9159663865546218	4.031123560535325
atoll	0.34702769996887645	0.8882664176781824	4.028633675692499
allot	0.3470276999688764	0.898848428260193	4.093370681605975
agone	0.3469654528478058	0.9022720199190788	4.041394335511982
genoa	0.3469654528478058	0.9106753812636166	4.0547774665421725
baste	0.34690320572673516	0.9231248054777467	4.094615624027389
beast	0.34690320572673516	0.9122315592903828	4.026455026455026
olsen	0.34684095860566444	0.9144102085278556	4.024276377217554
skeet	0.34684095860566444	0.8994708994708994	4.148148148148148
arson	0.3467164643635232	0.8935574229691877	3.9607843137254903
diane	0.3467164643635232	0.9228135698723934	4.037659508247743
sonar	0.3467164643635232	0.9053843759726112	3.997510115157174
gases	0.3465919701213819	0.8711484593837535	4.069405539993776
rupee	0.3465919701213819	0.8941798941798942	4.13009648303766
puree	0.3465919701213818	0.8935574229691877	4.119825708061002
level	0.3464052287581699	0.830999066293184	3.998755057578587
elton	0.3463429816370993	0.9159663865546218	4.025521319638966
ravel	0.34628073451602864	0.892623716153128	4.050108932461874
velar	0.34628073451602864	0.9035169623404917	4.046062869592282
leech	0.3462807345160286	0.8979147214441332	4.140367258014317
reach	0.3461562402738873	0.9072517896047307	4.028944911297852
gates	0.3460939931528167	0.9137877373171491	4.053843759726113
stage	0.3460939931528167	0.9128540305010894	4.0550887021475255
sauna	0.34590725178960474	0.8985371926548397	4.106442577030812
swear	0.3457827575474634	0.896358543417367	4.003423591658886
aegis	0.3457205104263928	0.9081854964207905	4.076875194522254
nerve	0.3455960161842515	0.8845315904139434	4.111111111111111
never	0.3455960161842515	0.8658574540927482	4.038593215063803
verne	0.34559601618425145	0.8870214752567693	4.116402116402116
accra	0.34553376906318084	0.8602552131963896	4.072206660441955
start	0.34534702769996894	0.9097416744475568	4.109554933084345
water	0.3452847805788982	0.902583255524432	4.065670712729537
emery	0.34509803921568627	0.8798630563336446	4.090258325552443
islet	0.34509803921568627	0.929660753190165	4.080921257391846
meyer	0.34509803921568627	0.8736383442265795	4.047930283224401
stile	0.34509803921568627	0.9190787426081544	4.003734827264239
stair	0.344973544973545	0.9246809835045129	4.022720199190787
lasso	0.34472455648926237	0.8839091192032369	4.059134765017118
malta	0.34472455648926237	0.9072517896047307	4.151571739807034
cedar	0.3446000622471211	0.9172113289760349	4.065359477124183
title	0.3446000622471211	0.8951136009959539	4.063492063492063
cadre	0.34460006224712103	0.9209461562402739	4.094304388422035
kneel	0.3445378151260504	0.8848428260192966	4.07469654528478
manse	0.3445378151260504	0.9231248054777467	4.082788671023965
aspen	0.3444755680049798	0.9122315592903828	4.081854964207905
algal	0.34447556800497975	0.861811391223156	4.1079987550575785
trait	0.3444755680049797	0.8882664176781824	4.040771864301276
karen	0.3444133208839091	0.9010270774976658	4.05166511048864
meant	0.3440398381574852	0.9243697478991597	4.084344849050732
tanya	0.3438530967942733	0.8991596638655462	4.172113289760349
angel	0.3437908496732026	0.9084967320261438	4.057578586990352
angle	0.3437908496732026	0.9203236850295674	4.078120136943666
galen	0.3437908496732026	0.9084967320261438	4.066604419545596
glean	0.3437908496732026	0.9162776221599751	4.0765639589169
lange	0.3437908496732026	0.9218798630563336	4.090258325552443
total	0.34372860255213195	0.8873327108621226	4.053843759726113
maine	0.34366635543106133	0.9060068471833178	4.049486461251167
snell	0.34366635543106133	0.905073140367258	4.134765017117958
elves	0.34360410830999066	0.880485527544351	4.073140367258015
paine	0.34360410830999066	0.9078742608154373	4.0588235294117645
onset	0.34354186118892005	0.9181450357920946	4.051976346093993
seton	0.34354186118892005	0.9256146903205726	4.0890133831310305
snarl	0.34354186118892005	0.9262371615312792	4.094926859632742
stone	0.34354186118892005	0.929660753190165	4.111422346716465
versa	0.3434796140678494	0.8860877684407096	3.991596638655462
ababa	0.3434173669467787	0.8291316526610645	4.023031434796141
