word0	word1	score	success	speed
radon	stile	0.6641767818238407	0.9561157796451915	4.014628073451603
senor	tidal	0.6641767818238407	0.9567382508558979	3.983504512916278
snore	tidal	0.6641767818238407	0.9554933084344849	3.958916900093371
sonar	tilde	0.6641767818238407	0.9607843137254902	3.979769685652039
arent	solid	0.6641767818238405	0.96171802054155	3.9772798008092125
dante	loris	0.6641767818238405	0.9567382508558979	3.977902272019919
delia	snort	0.6641767818238405	0.9548708372237784	3.9610955493308433
eldon	stair	0.6641767818238405	0.9576719576719577	4.026143790849673
loren	staid	0.6641767818238405	0.9632741985683162	4.017429193899782
olden	stair	0.6641767818238405	0.9610955493308434	4.049486461251167
olsen	triad	0.6641767818238405	0.9673202614379085	4.032990974167444
rosen	tidal	0.6641767818238405	0.96171802054155	4.019607843137255
alert	simon	0.6611266728913788	0.9554933084344849	3.9847494553376905
alien	storm	0.6611266728913788	0.9582944288826641	4.024276377217554
alien	strom	0.6611266728913788	0.9586056644880174	4.0021786492374725
alter	simon	0.6611266728913788	0.9567382508558979	4.008714596949891
inert	somal	0.6611266728913788	0.9548708372237784	3.9906629318394025
inset	molar	0.6611266728913788	0.9598506069094305	4.013694366635543
inter	somal	0.6611266728913788	0.9586056644880174	4.030189853719265
islet	norma	0.6611266728913788	0.9551820728291317	3.98661686896981
islet	roman	0.6611266728913788	0.9604730781201369	4.032057267351385
lares	timon	0.6611266728913788	0.9570494864612512	3.9744786803610332
later	simon	0.6611266728913788	0.9545596016184251	4.00093370681606
manor	stile	0.6611266728913788	0.9558045440398382	3.9990662931839402
metro	slain	0.6611266728913788	0.9592281356987239	3.9922191098661686
milan	store	0.6611266728913788	0.9623404917522564	4.02583255524432
minor	slate	0.6611266728913788	0.9573607220666044	3.9859943977591037
minor	stale	0.6611266728913788	0.9561157796451915	4.0059134765017115
minor	steal	0.6611266728913788	0.9567382508558979	4.004357298474946
miser	talon	0.6611266728913788	0.9570494864612512	4.01058201058201
miser	tonal	0.6611266728913788	0.9592281356987239	4.015873015873016
mitre	sloan	0.6611266728913788	0.9620292561469032	4.013694366635543
moire	slant	0.6611266728913788	0.9564270152505446	3.9772798008092125
molar	stein	0.6611266728913788	0.9592281356987239	4.001244942421413
moral	stein	0.6611266728913788	0.9570494864612512	3.9965764083411144
norma	stile	0.6611266728913788	0.9536258948023654	3.9822595704948647
norse	tamil	0.6611266728913788	0.9595393713040772	4.008403361344538
senor	tamil	0.6611266728913788	0.9598506069094305	3.9884842826019296
snore	tamil	0.6611266728913788	0.9592281356987239	3.9810146280734515
alert	minos	0.6611266728913787	0.9520697167755992	3.951447245564893
alter	minos	0.6611266728913787	0.9558045440398382	3.994086523498288
alton	miser	0.6611266728913787	0.9551820728291317	4.008403361344538
arlen	moist	0.6611266728913787	0.9660753190164955	3.9971988795518207
inset	moral	0.6611266728913787	0.9573607220666044	3.9943977591036415
islam	notre	0.6611266728913787	0.9576719576719577	4.031123560535325
islam	tenor	0.6611266728913787	0.9586056644880174	4.019607843137255
islet	manor	0.6611266728913787	0.9558045440398382	4.010270774976657
islet	moran	0.6611266728913787	0.9592281356987239	4.002801120448179
lares	minot	0.6611266728913787	0.9573607220666044	3.965764083411142
later	minos	0.6611266728913787	0.9554933084344849	4.004046062869592
latin	morse	0.6611266728913787	0.9564270152505446	3.9965764083411144
latin	moser	0.6611266728913787	0.9536258948023654	3.998755057578587
learn	moist	0.6611266728913787	0.9592281356987239	3.9645191409897294
least	minor	0.6611266728913787	0.9561157796451915	3.970121381886088
lemon	stair	0.6611266728913787	0.9576719576719577	4.020230314347962
loris	meant	0.6611266728913787	0.9573607220666044	3.9673202614379086
marin	stole	0.6611266728913787	0.9573607220666044	4.001244942421413
melon	stair	0.6611266728913787	0.9604730781201369	4.0171179582944285
menlo	stair	0.6611266728913787	0.9570494864612512	3.9959539371304076
merit	salon	0.6611266728913787	0.9607843137254902	3.964207905384376
merit	sloan	0.6611266728913787	0.9626517273576097	3.9763460939931528
meson	trail	0.6611266728913787	0.9607843137254902	3.9953314659197012
meson	trial	0.6611266728913787	0.9629629629629629	4.004979769685652
metro	snail	0.6611266728913787	0.9567382508558979	3.9816370992841583
mitre	salon	0.6611266728913787	0.957983193277311	3.9891067538126364
moist	renal	0.6611266728913787	0.9573607220666044	3.9598506069094306
monel	stair	0.6611266728913787	0.9601618425147836	4.0130718954248366
moran	stile	0.6611266728913787	0.9589169000933707	3.995020230314348
morel	saint	0.6611266728913787	0.9632741985683162	3.9785247432306257
morel	satin	0.6611266728913787	0.9589169000933707	3.982570806100218
morel	stain	0.6611266728913787	0.9598506069094305	3.998443821973234
notre	simla	0.6611266728913787	0.9533146591970122	3.976657329598506
remit	salon	0.6611266728913787	0.957983193277311	3.97323373793962
remit	sloan	0.6611266728913787	0.9610955493308434	3.995020230314348
roman	stile	0.6611266728913787	0.9595393713040772	4.014628073451603
rosen	tamil	0.6611266728913787	0.9592281356987239	4.009959539371304
simla	tenor	0.6611266728913787	0.9573607220666044	3.977902272019919
april	stone	0.6610644257703082	0.9595393713040772	4.008714596949891
paoli	stern	0.6610644257703082	0.96171802054155	4.031434796140679
pilot	snare	0.6610644257703082	0.9586056644880174	3.969498910675381
plain	store	0.6610644257703082	0.9601618425147836	4.019919078742608
plait	rosen	0.6610644257703082	0.957983193277311	3.9859943977591037
plait	snore	0.6610644257703082	0.9567382508558979	3.985060690943044
plato	rinse	0.6610644257703082	0.9536258948023654	3.9782135076252723
plato	risen	0.6610644257703082	0.9576719576719577	3.9922191098661686
plato	siren	0.6610644257703082	0.9610955493308434	3.9807033924680986
polar	stein	0.6610644257703082	0.9610955493308434	4.0133831310301895
alien	sport	0.6610644257703081	0.9595393713040772	4.0015561780267666
alien	strop	0.6610644257703081	0.9598506069094305	3.994086523498288
alone	strip	0.6610644257703081	0.9558045440398382	3.98755057578587
alsop	inert	0.6610644257703081	0.9523809523809523	4.007469654528478
alsop	inter	0.6610644257703081	0.9517584811702459	4.0093370681605975
alton	spire	0.6610644257703081	0.9567382508558979	3.9894179894179893
april	onset	0.6610644257703081	0.9558045440398382	3.9856831621537503
april	seton	0.6610644257703081	0.96171802054155	4.003423591658886
apron	islet	0.6610644257703081	0.9551820728291317	4.006847183317771
apron	stile	0.6610644257703081	0.9582944288826641	4.005291005291006
elton	paris	0.6610644257703081	0.9561157796451915	3.994708994708995
elton	parsi	0.6610644257703081	0.9573607220666044	4.014005602240896
inept	solar	0.6610644257703081	0.9598506069094305	4.0018674136321195
inset	polar	0.6610644257703081	0.9573607220666044	3.9990662931839402
intra	slope	0.6610644257703081	0.9551820728291317	4.0021786492374725
lares	pinto	0.6610644257703081	0.9551820728291317	3.9810146280734515
lares	point	0.6610644257703081	0.9576719576719577	3.972922502334267
latin	prose	0.6610644257703081	0.9610955493308434	4.019607843137255
latin	spore	0.6610644257703081	0.9592281356987239	4.010893246187364
norse	plait	0.6610644257703081	0.9561157796451915	3.9794584500466854
osier	plant	0.6610644257703081	0.954248366013072	4.006535947712418
peril	santo	0.6610644257703081	0.964207905384376	4.009959539371304
petri	salon	0.6610644257703081	0.9601618425147836	4.017740429505135
petri	sloan	0.6610644257703081	0.9626517273576097	4.02489884842826
plait	senor	0.6610644257703081	0.9610955493308434	3.9772798008092125
porte	slain	0.6610644257703081	0.96171802054155	3.9831932773109244
porte	snail	0.6610644257703081	0.9620292561469032	3.9856831621537503
posit	renal	0.6610644257703081	0.9598506069094305	3.9881730469965766
salon	tripe	0.6610644257703081	0.9626517273576097	3.994708994708995
sloan	tripe	0.6610644257703081	0.9632741985683162	3.991596638655462
slope	train	0.6610644257703081	0.9614067849361967	3.997510115157174
spire	talon	0.6610644257703081	0.9582944288826641	3.9847494553376905
spire	tonal	0.6610644257703081	0.9589169000933707	3.9698101462807345
arent	polis	0.661064425770308	0.9595393713040772	3.9819483348895113
arent	spoil	0.661064425770308	0.9607843137254902	4.01151571739807
arlen	posit	0.661064425770308	0.9610955493308434	3.9894179894179893
ernst	paoli	0.661064425770308	0.9610955493308434	4.018674136321195
learn	posit	0.661064425770308	0.9598506069094305	3.9760348583877994
leona	strip	0.661064425770308	0.9607843137254902	4.007158418923125
loren	tapis	0.661064425770308	0.957983193277311	3.9919078742608156
olsen	tapir	0.661064425770308	0.954248366013072	4.0015561780267666
alert	bison	0.6583877995642702	0.9533146591970122	3.982570806100218
alter	bison	0.6583877995642702	0.9582944288826641	4.022408963585434
baron	islet	0.6583877995642702	0.9592281356987239	4.010270774976657
baron	stile	0.6583877995642702	0.9573607220666044	4.004357298474946
basil	notre	0.6583877995642702	0.957983193277311	4.006224712107065
bison	later	0.6583877995642702	0.9564270152505446	4.030189853719265
blair	onset	0.6583877995642702	0.9607843137254902	4.023342670401494
blair	seton	0.6583877995642702	0.9638966697790228	4.032057267351385
blair	stone	0.6583877995642702	0.9576719576719577	4.022720199190787
bloat	rinse	0.6583877995642702	0.9589169000933707	3.984126984126984
bloat	risen	0.6583877995642702	0.9657640834111423	4.030812324929972
bloat	siren	0.6583877995642702	0.9688764394646747	4.015250544662309
brain	stole	0.6583877995642702	0.9589169000933707	4.02769996887644
brest	ilona	0.6583877995642702	0.9567382508558979	4.0208527855586675
brian	stole	0.6583877995642702	0.9632741985683162	4.045751633986928
inset	lobar	0.6583877995642702	0.96171802054155	4.038593215063803
latin	sober	0.6583877995642702	0.9582944288826641	4.025210084033613
least	robin	0.6583877995642702	0.9589169000933707	3.991285403050109
libra	onset	0.6583877995642702	0.957983193277311	3.997510115157174
libra	seton	0.6583877995642702	0.957983193277311	3.996265172735761
libra	stone	0.6583877995642702	0.9536258948023654	3.9853719265483973
lobar	stein	0.6583877995642702	0.9623404917522564	4.0469965764083415
nobel	stair	0.6583877995642702	0.9648303765950825	4.063492063492063
noble	stair	0.6583877995642702	0.9592281356987239	4.029567382508559
rabin	stole	0.6583877995642702	0.9573607220666044	4.004979769685652
robin	slate	0.6583877995642702	0.9598506069094305	3.9919078742608156
robin	stale	0.6583877995642702	0.957983193277311	4.0133831310301895
robin	steal	0.6583877995642702	0.9620292561469032	4.0525988173047
salon	tiber	0.6583877995642702	0.96171802054155	4.02489884842826
salon	tribe	0.6583877995642702	0.9620292561469032	4.009025832555245
sloan	tiber	0.6583877995642702	0.9676314970432618	4.040460628695922
sloan	tribe	0.6583877995642702	0.965452847805789	4.031434796140679
basil	tenor	0.6583877995642701	0.9595393713040772	4.016495487083723
align	store	0.6575785869903518	0.9530034235916589	3.9968876439464673
angst	loire	0.6575785869903518	0.9502023031434796	3.956738250855898
gloat	rinse	0.6575785869903518	0.9548708372237784	3.977591036414566
gloat	risen	0.6575785869903518	0.9604730781201369	4.012760659819484
gloat	siren	0.6575785869903518	0.9598506069094305	3.9831932773109244
grail	stone	0.6575785869903518	0.9548708372237784	3.9943977591036415
grist	leona	0.6575785869903518	0.9592281356987239	4.009025832555245
groin	slate	0.6575785869903518	0.9589169000933707	3.991596638655462
groin	stale	0.6575785869903518	0.9551820728291317	3.990351696234049
groin	steal	0.6575785869903518	0.9561157796451915	4.0056022408963585
ingot	lares	0.6575785869903518	0.9533146591970122	3.977902272019919
lingo	stare	0.6575785869903518	0.9492685963274199	3.969498910675381
login	stare	0.6575785869903518	0.9536258948023654	3.9673202614379086
agent	loris	0.6575785869903517	0.9533146591970122	3.985060690943044
agile	snort	0.6575785869903517	0.9467787114845938	3.9651416122004357
alone	grist	0.6575785869903517	0.9533146591970122	3.9943977591036415
alton	regis	0.6575785869903517	0.9548708372237784	3.9919078742608156
argon	islet	0.6575785869903517	0.9592281356987239	4.023653906006847
argon	stile	0.6575785869903517	0.9536258948023654	3.9894179894179893
arose	glint	0.6575785869903517	0.9533146591970122	3.994708994708995
aster	lingo	0.6575785869903517	0.9486461251167133	4.00093370681606
aster	login	0.6575785869903517	0.9498910675381264	4.001244942421413
astor	elgin	0.6575785869903517	0.9486461251167133	4.0
elgin	roast	0.6575785869903517	0.9548708372237784	3.9847494553376905
erato	sling	0.6575785869903517	0.9558045440398382	4.0093370681605975
gorse	latin	0.6575785869903517	0.9539371304077187	3.9819483348895113
grail	onset	0.6575785869903517	0.9623404917522564	4.014939309056956
grail	seton	0.6575785869903517	0.9610955493308434	3.9968876439464673
grain	stole	0.6575785869903517	0.9551820728291317	3.991285403050109
groan	islet	0.6575785869903517	0.9645191409897292	4.044506691565515
groan	stile	0.6575785869903517	0.9573607220666044	4.008403361344538
groin	least	0.6575785869903517	0.9601618425147836	3.992530345471522
inert	lagos	0.6575785869903517	0.9514472455648926	3.9751011515717396
inter	lagos	0.6575785869903517	0.9505135387488328	4.004979769685652
islet	organ	0.6575785869903517	0.9629629629629629	4.050420168067227
orate	sling	0.6575785869903517	0.9554933084344849	4.01244942421413
organ	stile	0.6575785869903517	0.9561157796451915	4.011204481792717
regis	talon	0.6575785869903517	0.9567382508558979	3.9919078742608156
regis	tonal	0.6575785869903517	0.9570494864612512	4.0021786492374725
rigel	santo	0.6575785869903517	0.9573607220666044	4.0130718954248366
salon	tiger	0.6575785869903517	0.9536258948023654	3.982882041705571
sloan	tiger	0.6575785869903517	0.9595393713040772	4.004046062869592
solar	tinge	0.6575785869903517	0.9573607220666044	3.9822595704948647
alice	torus	0.656831621537504	0.9495798319327731	3.9844382197323376
aries	clout	0.656831621537504	0.9511360099595394	3.9847494553376905
artie	locus	0.656831621537504	0.9449112978524743	3.9807033924680986
carte	louis	0.656831621537504	0.9449112978524743	3.96171802054155
cater	louis	0.656831621537504	0.9411764705882353	3.965452847805789
celia	torus	0.656831621537504	0.9486461251167133	3.9735449735449735
crate	louis	0.656831621537504	0.9442888266417678	3.955804544039838
curia	stole	0.656831621537504	0.9436663554310614	3.965452847805789
curio	slate	0.656831621537504	0.945845004668534	3.967009025832555
curio	stale	0.656831621537504	0.9427326486150016	3.965452847805789
curio	steal	0.656831621537504	0.9433551198257081	3.9564270152505445
irate	locus	0.656831621537504	0.9455337690631809	3.9822595704948647
louis	trace	0.656831621537504	0.9467787114845938	3.9682539682539684
lucia	store	0.656831621537504	0.9414877061935886	3.97323373793962
acute	loris	0.6568316215375039	0.9442888266417678	3.9747899159663866
aires	clout	0.6568316215375039	0.9536258948023654	3.992530345471522
aisle	court	0.6568316215375039	0.9433551198257081	3.946778711484594
arise	clout	0.6568316215375039	0.9461562402738873	3.985060690943044
auric	stole	0.6568316215375039	0.9433551198257081	3.987861811391223
caret	louis	0.6568316215375039	0.9470899470899471	3.952069716775599
carlo	suite	0.6568316215375039	0.945845004668534	3.969187675070028
carol	suite	0.6568316215375039	0.9452225334578276	3.9461562402738872
clout	raise	0.6568316215375039	0.9502023031434796	3.9996887643946466
coral	suite	0.6568316215375039	0.9427326486150016	3.93588546529723
curio	least	0.6568316215375039	0.9486461251167133	3.967009025832555
oscar	utile	0.6568316215375039	0.9430438842203548	4.018362900715842
alice	story	0.6552754435107376	0.9427326486150016	3.9844382197323376
cairo	style	0.6552754435107376	0.9427326486150016	3.9772798008092125
celia	story	0.6552754435107376	0.9446000622471211	3.9800809212573918
coast	riley	0.6552754435107376	0.9477124183006536	3.959228135698724
costa	riley	0.6552754435107376	0.9461562402738873	3.9744786803610332
eliot	scary	0.6552754435107376	0.9464674758792406	4.000622471210707
italy	score	0.6552754435107376	0.9396202925614691	3.995020230314348
laity	score	0.6552754435107376	0.9433551198257081	3.9782135076252723
loire	stacy	0.6552754435107376	0.9405539993775288	3.9536258948023653
artie	lousy	0.6526610644257703	0.9318394024276377	3.9822595704948647
irate	lousy	0.6526610644257703	0.9293495175848117	3.9757236227824464
italy	rouse	0.6526610644257703	0.929660753190165	3.976657329598506
laity	rouse	0.6526610644257703	0.9302832244008714	3.9785247432306257
royal	suite	0.6526610644257703	0.9327731092436975	3.982882041705571
astor	chile	0.6523498288204171	0.9511360099595394	4.001244942421413
aisle	torch	0.652349828820417	0.9564270152505446	3.991285403050109
alice	short	0.652349828820417	0.9533146591970122	3.996265172735761
aries	cloth	0.652349828820417	0.9592281356987239	4.0018674136321195
celia	short	0.652349828820417	0.9523809523809523	3.9719887955182074
chair	stole	0.652349828820417	0.9558045440398382	4.012138188608777
cheat	loris	0.652349828820417	0.9586056644880174	3.9943977591036415
chile	roast	0.652349828820417	0.9554933084344849	4.0018674136321195
chloe	stair	0.652349828820417	0.9567382508558979	4.004979769685652
choir	least	0.652349828820417	0.9567382508558979	3.9807033924680986
choir	slate	0.652349828820417	0.957983193277311	4.0096483037659505
choir	stale	0.652349828820417	0.9558045440398382	4.011204481792717
choir	steal	0.652349828820417	0.9536258948023654	3.9971988795518207
chose	trail	0.652349828820417	0.9526921879863056	3.9853719265483973
chose	trial	0.652349828820417	0.9558045440398382	4.002801120448179
cloth	raise	0.652349828820417	0.9545596016184251	3.9990662931839402
crash	eliot	0.652349828820417	0.9589169000933707	4.0130718954248366
ethic	solar	0.652349828820417	0.9573607220666044	4.045751633986928
islet	roach	0.652349828820417	0.9582944288826641	4.023031434796141
latch	osier	0.652349828820417	0.9530034235916589	4.021786492374727
lithe	oscar	0.652349828820417	0.9526921879863056	4.030812324929972
loris	teach	0.652349828820417	0.9592281356987239	4.004979769685652
octal	shire	0.652349828820417	0.9514472455648926	4.009025832555245
roach	stile	0.652349828820417	0.9570494864612512	4.028633675692499
slice	torah	0.652349828820417	0.9663865546218487	4.032990974167444
aires	cloth	0.6523498288204169	0.9589169000933707	3.9928415810768754
arise	cloth	0.6523498288204169	0.9533146591970122	4.003423591658886
salon	truce	0.6521008403361346	0.9576719576719577	3.9760348583877994
sloan	truce	0.6521008403361346	0.9598506069094305	3.985060690943044
alone	crust	0.6521008403361345	0.9561157796451915	3.9891067538126364
alton	curse	0.6521008403361345	0.9570494864612512	3.972922502334267
arent	locus	0.6521008403361345	0.9511360099595394	3.94833488951136
arlen	scout	0.6521008403361345	0.9576719576719577	3.980392156862745
astor	uncle	0.6521008403361345	0.9508247743541861	4.026455026455026
carne	lotus	0.6521008403361345	0.9530034235916589	3.96265172735761
clare	snout	0.6521008403361345	0.9523809523809523	3.980392156862745
claus	notre	0.6521008403361345	0.9526921879863056	3.965452847805789
clean	torus	0.6521008403361345	0.9561157796451915	3.96265172735761
clear	snout	0.6521008403361345	0.9530034235916589	3.9744786803610332
clout	snare	0.6521008403361345	0.9523809523809523	3.9807033924680986
coset	lunar	0.6521008403361345	0.9498910675381264	3.954559601618425
count	lares	0.6521008403361345	0.9517584811702459	3.9327731092436973
crane	lotus	0.6521008403361345	0.9523809523809523	3.959539371304077
creon	latus	0.6521008403361345	0.9526921879863056	3.969498910675381
creon	sault	0.6521008403361345	0.9545596016184251	3.9586056644880174
creon	talus	0.6521008403361345	0.9554933084344849	3.970121381886088
crone	latus	0.6521008403361345	0.9533146591970122	3.9772798008092125
crone	sault	0.6521008403361345	0.9554933084344849	3.9807033924680986
crone	talus	0.6521008403361345	0.9570494864612512	3.9807033924680986
crust	leona	0.6521008403361345	0.9511360099595394	3.955182072829132
csnet	raoul	0.6521008403361345	0.9536258948023654	3.9891067538126364
curse	talon	0.6521008403361345	0.9567382508558979	3.97416744475568
curse	tonal	0.6521008403361345	0.9576719576719577	3.9719887955182074
lance	torus	0.6521008403361345	0.9554933084344849	3.97416744475568
learn	scout	0.6521008403361345	0.9489573607220666	3.9458450046685343
lucas	notre	0.6521008403361345	0.9539371304077187	3.97323373793962
raoul	scent	0.6521008403361345	0.9545596016184251	3.9831932773109244
renal	scout	0.6521008403361345	0.9514472455648926	3.954559601618425
roast	uncle	0.6521008403361345	0.9514472455648926	3.973856209150327
santo	ulcer	0.6521008403361345	0.9558045440398382	4.005291005291006
claus	tenor	0.6521008403361344	0.9551820728291317	3.9610955493308433
creon	tulsa	0.6521008403361344	0.9526921879863056	3.955804544039838
crone	tulsa	0.6521008403361344	0.9536258948023654	3.965764083411142
cruel	santo	0.6521008403361344	0.9595393713040772	3.992530345471522
lucas	tenor	0.6521008403361344	0.9536258948023654	3.966386554621849
